Time(s)	Elevation(m)
532.7000	0.4053
532.8000	0.3350
532.9000	0.2624
533.0000	0.1879
533.1000	0.1123
533.2000	0.0369
533.3000	-0.0371
533.4000	-0.1082
533.5000	-0.1750
533.6000	-0.2359
533.7000	-0.2894
533.8000	-0.3344
533.9000	-0.3699
534.0000	-0.3953
534.1000	-0.4103
534.2000	-0.4152
534.3000	-0.4107
534.4000	-0.3978
534.5000	-0.3782
534.6000	-0.3535
534.7000	-0.3259
534.8000	-0.2975
534.9000	-0.2706
535.0000	-0.2473
535.1000	-0.2293
535.2000	-0.2183
535.3000	-0.2153
535.4000	-0.2211
535.5000	-0.2356
535.6000	-0.2586
535.7000	-0.2890
535.8000	-0.3254
535.9000	-0.3661
536.0000	-0.4091
536.1000	-0.4520
536.2000	-0.4926
536.3000	-0.5287
536.4000	-0.5584
536.5000	-0.5800
536.6000	-0.5922
536.7000	-0.5944
536.8000	-0.5863
536.9000	-0.5680
537.0000	-0.5406
537.1000	-0.5050
537.2000	-0.4629
537.3000	-0.4160
537.4000	-0.3664
537.5000	-0.3159
537.6000	-0.2663
537.7000	-0.2192
537.8000	-0.1759
537.9000	-0.1373
538.0000	-0.1038
538.1000	-0.0753
538.2000	-0.0514
538.3000	-0.0312
538.4000	-0.0136
538.5000	0.0028
538.6000	0.0196
538.7000	0.0382
538.8000	0.0601
538.9000	0.0863
539.0000	0.1177
539.1000	0.1548
539.2000	0.1974
539.3000	0.2452
539.4000	0.2973
539.5000	0.3523
539.6000	0.4088
539.7000	0.4649
539.8000	0.5189
539.9000	0.5687
540.0000	0.6129
540.1000	0.6499
540.2000	0.6786
540.3000	0.6984
540.4000	0.7090
540.5000	0.7106
540.6000	0.7039
540.7000	0.6898
540.8000	0.6697
540.9000	0.6449
541.0000	0.6172
541.1000	0.5880
541.2000	0.5587
541.3000	0.5304
541.4000	0.5040
541.5000	0.4799
541.6000	0.4581
541.7000	0.4383
541.8000	0.4199
541.9000	0.4018
542.0000	0.3829
542.1000	0.3619
542.2000	0.3377
542.3000	0.3090
542.4000	0.2751
542.5000	0.2354
542.6000	0.1897
542.7000	0.1382
542.8000	0.0814
542.9000	0.0205
543.0000	-0.0434
543.1000	-0.1086
543.2000	-0.1735
543.3000	-0.2365
543.4000	-0.2959
543.5000	-0.3502
543.6000	-0.3983
543.7000	-0.4393
543.8000	-0.4728
543.9000	-0.4987
544.0000	-0.5171
544.1000	-0.5288
544.2000	-0.5346
544.3000	-0.5353
544.4000	-0.5322
544.5000	-0.5263
544.6000	-0.5184
544.7000	-0.5095
544.8000	-0.4999
544.9000	-0.4901
545.0000	-0.4799
545.1000	-0.4692
545.2000	-0.4575
545.3000	-0.4443
545.4000	-0.4289
545.5000	-0.4109
545.6000	-0.3897
545.7000	-0.3653
545.8000	-0.3376
545.9000	-0.3070
546.0000	-0.2743
546.1000	-0.2405
546.2000	-0.2067
546.3000	-0.1745
546.4000	-0.1453
546.5000	-0.1208
546.6000	-0.1023
546.7000	-0.0909
546.8000	-0.0874
546.9000	-0.0923
547.0000	-0.1056
547.1000	-0.1265
547.2000	-0.1542
547.3000	-0.1872
547.4000	-0.2236
547.5000	-0.2613
547.6000	-0.2983
547.7000	-0.3322
547.8000	-0.3610
547.9000	-0.3829
548.0000	-0.3964
548.1000	-0.4005
548.2000	-0.3948
548.3000	-0.3792
548.4000	-0.3543
548.5000	-0.3211
548.6000	-0.2808
548.7000	-0.2352
548.8000	-0.1860
548.9000	-0.1352
549.0000	-0.0843
549.1000	-0.0351
549.2000	0.0112
549.3000	0.0536
549.4000	0.0917
549.5000	0.1252
549.6000	0.1544
549.7000	0.1797
549.8000	0.2021
549.9000	0.2225
550.0000	0.2417
550.1000	0.2610
550.2000	0.2810
550.3000	0.3025
550.4000	0.3258
550.5000	0.3510
550.6000	0.3780
550.7000	0.4062
550.8000	0.4351
550.9000	0.4637
551.0000	0.4910
551.1000	0.5163
551.2000	0.5386
551.3000	0.5572
551.4000	0.5717
551.5000	0.5821
551.6000	0.5884
551.7000	0.5911
551.8000	0.5910
551.9000	0.5890
552.0000	0.5864
552.1000	0.5841
552.2000	0.5835
552.3000	0.5856
552.4000	0.5910
552.5000	0.6004
552.6000	0.6138
552.7000	0.6308
552.8000	0.6509
552.9000	0.6728
553.0000	0.6951
553.1000	0.7159
553.2000	0.7333
553.3000	0.7450
553.4000	0.7491
553.5000	0.7434
553.6000	0.7262
553.7000	0.6960
553.8000	0.6518
553.9000	0.5929
554.0000	0.5192
554.1000	0.4311
554.2000	0.3295
554.3000	0.2157
554.4000	0.0915
554.5000	-0.0410
554.6000	-0.1796
554.7000	-0.3218
554.8000	-0.4649
554.9000	-0.6063
555.0000	-0.7436
555.1000	-0.8744
555.2000	-0.9965
555.3000	-1.1079
555.4000	-1.2070
555.5000	-1.2921
555.6000	-1.3620
555.7000	-1.4159
555.8000	-1.4529
555.9000	-1.4724
556.0000	-1.4743
556.1000	-1.4583
556.2000	-1.4245
556.3000	-1.3733
556.4000	-1.3053
556.5000	-1.2210
556.6000	-1.1217
556.7000	-1.0085
556.8000	-0.8830
556.9000	-0.7471
557.0000	-0.6027
557.1000	-0.4523
557.2000	-0.2984
557.3000	-0.1437
557.4000	0.0090
557.5000	0.1570
557.6000	0.2973
557.7000	0.4275
557.8000	0.5452
557.9000	0.6483
558.0000	0.7352
558.1000	0.8048
558.2000	0.8565
558.3000	0.8903
558.4000	0.9067
558.5000	0.9067
558.6000	0.8920
558.7000	0.8644
558.8000	0.8265
558.9000	0.7806
559.0000	0.7295
559.1000	0.6759
559.2000	0.6221
559.3000	0.5706
559.4000	0.5231
559.5000	0.4811
559.6000	0.4457
559.7000	0.4171
559.8000	0.3953
559.9000	0.3796
560.0000	0.3691
560.1000	0.3622
560.2000	0.3572
560.3000	0.3522
560.4000	0.3453
560.5000	0.3344
560.6000	0.3180
560.7000	0.2946
560.8000	0.2630
560.9000	0.2225
561.0000	0.1730
561.1000	0.1145
561.2000	0.0477
561.3000	-0.0263
561.4000	-0.1062
561.5000	-0.1905
561.6000	-0.2774
561.7000	-0.3651
561.8000	-0.4516
561.9000	-0.5355
562.0000	-0.6151
562.1000	-0.6891
562.2000	-0.7564
562.3000	-0.8165
562.4000	-0.8687
562.5000	-0.9128
562.6000	-0.9489
562.7000	-0.9772
562.8000	-0.9978
562.9000	-1.0112
563.0000	-1.0177
563.1000	-1.0175
563.2000	-1.0109
563.3000	-0.9980
563.4000	-0.9787
563.5000	-0.9530
563.6000	-0.9204
563.7000	-0.8809
563.8000	-0.8341
563.9000	-0.7796
564.0000	-0.7175
564.1000	-0.6475
564.2000	-0.5699
564.3000	-0.4852
564.4000	-0.3938
564.5000	-0.2967
564.6000	-0.1950
564.7000	-0.0900
564.8000	0.0168
564.9000	0.1238
565.0000	0.2293
565.1000	0.3315
565.2000	0.4290
565.3000	0.5202
565.4000	0.6038
565.5000	0.6787
565.6000	0.7440
565.7000	0.7993
565.8000	0.8442
565.9000	0.8787
566.0000	0.9031
566.1000	0.9178
566.2000	0.9234
566.3000	0.9207
566.4000	0.9106
566.5000	0.8940
566.6000	0.8718
566.7000	0.8449
566.8000	0.8142
566.9000	0.7805
567.0000	0.7445
567.1000	0.7069
567.2000	0.6682
567.3000	0.6289
567.4000	0.5894
567.5000	0.5502
567.6000	0.5116
567.7000	0.4740
567.8000	0.4376
567.9000	0.4029
568.0000	0.3702
568.1000	0.3400
568.2000	0.3125
568.3000	0.2884
568.4000	0.2680
568.5000	0.2518
568.6000	0.2403
568.7000	0.2341
568.8000	0.2335
568.9000	0.2391
569.0000	0.2512
569.1000	0.2701
569.2000	0.2960
569.3000	0.3290
569.4000	0.3689
569.5000	0.4154
569.6000	0.4679
569.7000	0.5255
569.8000	0.5873
569.9000	0.6517
570.0000	0.7172
570.1000	0.7817
570.2000	0.8433
570.3000	0.8994
570.4000	0.9478
570.5000	0.9861
570.6000	1.0117
570.7000	1.0226
570.8000	1.0167
570.9000	0.9924
571.0000	0.9486
571.1000	0.8844
571.2000	0.7998
571.3000	0.6950
571.4000	0.5710
571.5000	0.4291
571.6000	0.2711
571.7000	0.0994
571.8000	-0.0837
571.9000	-0.2755
572.0000	-0.4733
572.1000	-0.6743
572.2000	-0.8762
572.3000	-1.0765
572.4000	-1.2733
572.5000	-1.4648
572.6000	-1.6495
572.7000	-1.8263
572.8000	-1.9941
572.9000	-2.1521
573.0000	-2.2995
573.1000	-2.4355
573.2000	-2.5589
573.3000	-2.6687
573.4000	-2.7635
573.5000	-2.8416
573.6000	-2.9011
573.7000	-2.9400
573.8000	-2.9562
573.9000	-2.9476
574.0000	-2.9123
574.1000	-2.8489
574.2000	-2.7561
574.3000	-2.6337
574.4000	-2.4818
574.5000	-2.3017
574.6000	-2.0952
574.7000	-1.8653
574.8000	-1.6155
574.9000	-1.3502
575.0000	-1.0742
575.1000	-0.7926
575.2000	-0.5105
575.3000	-0.2332
575.4000	0.0347
575.5000	0.2890
575.6000	0.5264
575.7000	0.7443
575.8000	0.9411
575.9000	1.1163
576.0000	1.2701
576.1000	1.4037
576.2000	1.5189
576.3000	1.6180
576.4000	1.7035
576.5000	1.7779
576.6000	1.8436
576.7000	1.9026
576.8000	1.9563
576.9000	2.0056
577.0000	2.0504
577.1000	2.0903
577.2000	2.1240
577.3000	2.1499
577.4000	2.1659
577.5000	2.1701
577.6000	2.1604
577.7000	2.1350
577.8000	2.0927
577.9000	2.0329
578.0000	1.9557
578.1000	1.8621
578.2000	1.7537
578.3000	1.6330
578.4000	1.5031
578.5000	1.3673
578.6000	1.2295
578.7000	1.0934
578.8000	0.9626
578.9000	0.8402
579.0000	0.7290
579.1000	0.6309
579.2000	0.5470
579.3000	0.4777
579.4000	0.4227
579.5000	0.3808
579.6000	0.3502
579.7000	0.3288
579.8000	0.3141
579.9000	0.3035
580.0000	0.2946
580.1000	0.2850
580.2000	0.2729
580.3000	0.2567
580.4000	0.2355
580.5000	0.2088
580.6000	0.1764
580.7000	0.1389
580.8000	0.0968
580.9000	0.0510
581.0000	0.0026
581.1000	-0.0476
581.2000	-0.0986
581.3000	-0.1497
581.4000	-0.2006
581.5000	-0.2508
581.6000	-0.3005
581.7000	-0.3498
581.8000	-0.3989
581.9000	-0.4483
582.0000	-0.4983
582.1000	-0.5492
582.2000	-0.6012
582.3000	-0.6543
582.4000	-0.7083
582.5000	-0.7629
582.6000	-0.8176
582.7000	-0.8717
582.8000	-0.9246
582.9000	-0.9755
583.0000	-1.0238
583.1000	-1.0689
583.2000	-1.1104
583.3000	-1.1479
583.4000	-1.1813
583.5000	-1.2106
583.6000	-1.2359
583.7000	-1.2571
583.8000	-1.2745
583.9000	-1.2879
584.0000	-1.2970
584.1000	-1.3015
584.2000	-1.3008
584.3000	-1.2940
584.4000	-1.2800
584.5000	-1.2577
584.6000	-1.2258
584.7000	-1.1832
584.8000	-1.1290
584.9000	-1.0624
585.0000	-0.9833
585.1000	-0.8918
585.2000	-0.7887
585.3000	-0.6754
585.4000	-0.5540
585.5000	-0.4269
585.6000	-0.2970
585.7000	-0.1677
585.8000	-0.0423
585.9000	0.0758
586.0000	0.1836
586.1000	0.2783
586.2000	0.3577
586.3000	0.4204
586.4000	0.4657
586.5000	0.4938
586.6000	0.5056
586.7000	0.5029
586.8000	0.4880
586.9000	0.4638
587.0000	0.4334
587.1000	0.4002
587.2000	0.3672
587.3000	0.3373
587.4000	0.3129
587.5000	0.2958
587.6000	0.2871
587.7000	0.2871
587.8000	0.2953
587.9000	0.3108
588.0000	0.3317
588.1000	0.3559
588.2000	0.3812
588.3000	0.4049
588.4000	0.4246
588.5000	0.4383
588.6000	0.4442
588.7000	0.4411
588.8000	0.4284
588.9000	0.4061
589.0000	0.3750
589.1000	0.3364
589.2000	0.2920
589.3000	0.2442
589.4000	0.1952
589.5000	0.1477
589.6000	0.1043
589.7000	0.0672
589.8000	0.0386
589.9000	0.0200
590.0000	0.0126
590.1000	0.0170
590.2000	0.0332
590.3000	0.0608
590.4000	0.0989
590.5000	0.1460
590.6000	0.2003
590.7000	0.2599
590.8000	0.3226
590.9000	0.3860
591.0000	0.4480
591.1000	0.5065
591.2000	0.5594
591.3000	0.6050
591.4000	0.6420
591.5000	0.6691
591.6000	0.6858
591.7000	0.6915
591.8000	0.6864
591.9000	0.6707
592.0000	0.6450
592.1000	0.6105
592.2000	0.5682
592.3000	0.5196
592.4000	0.4664
592.5000	0.4101
592.6000	0.3525
592.7000	0.2953
592.8000	0.2398
592.9000	0.1876
593.0000	0.1398
593.1000	0.0970
593.2000	0.0600
593.3000	0.0287
593.4000	0.0031
593.5000	-0.0173
593.6000	-0.0332
593.7000	-0.0457
593.8000	-0.0559
593.9000	-0.0649
594.0000	-0.0739
594.1000	-0.0839
594.2000	-0.0958
594.3000	-0.1101
594.4000	-0.1272
594.5000	-0.1469
594.6000	-0.1689
594.7000	-0.1923
594.8000	-0.2163
594.9000	-0.2395
595.0000	-0.2606
595.1000	-0.2783
595.2000	-0.2914
595.3000	-0.2987
595.4000	-0.2996
595.5000	-0.2936
595.6000	-0.2807
595.7000	-0.2614
595.8000	-0.2366
595.9000	-0.2076
596.0000	-0.1758
596.1000	-0.1432
596.2000	-0.1115
596.3000	-0.0827
596.4000	-0.0586
596.5000	-0.0405
596.6000	-0.0295
596.7000	-0.0264
596.8000	-0.0311
596.9000	-0.0435
597.0000	-0.0625
597.1000	-0.0868
597.2000	-0.1149
597.3000	-0.1447
597.4000	-0.1742
597.5000	-0.2015
597.6000	-0.2247
597.7000	-0.2422
597.8000	-0.2528
597.9000	-0.2559
598.0000	-0.2512
598.1000	-0.2392
598.2000	-0.2207
598.3000	-0.1970
598.4000	-0.1699
598.5000	-0.1413
598.6000	-0.1133
598.7000	-0.0881
598.8000	-0.0674
598.9000	-0.0531
599.0000	-0.0465
599.1000	-0.0485
599.2000	-0.0594
599.3000	-0.0793
599.4000	-0.1075
599.5000	-0.1432
599.6000	-0.1848
599.7000	-0.2310
599.8000	-0.2799
599.9000	-0.3299
600.0000	-0.3792
