34.9200	368100.00
34.9600	385500.00
35.0000	420300.00
35.0400	464800.00
35.0800	508800.00
35.1200	530000.00
35.1600	533400.00
35.2000	516800.00
35.2400	473800.00
35.2800	424400.00
35.3200	372000.00
35.3600	333400.00
35.4000	325600.00
35.4400	338700.00
35.4800	374800.00
35.5200	426400.00
35.5600	482600.00
35.6000	539700.00
35.6400	593800.00
35.6800	622200.00
35.7200	623700.00
35.7600	594700.00
35.8000	545200.00
35.8400	485400.00
35.8800	414600.00
35.9200	365600.00
35.9600	347800.00
36.0000	360600.00
36.0400	411700.00
36.0800	468100.00
36.1200	515800.00
36.1600	554700.00
36.2000	563500.00
36.2400	557600.00
36.2800	544200.00
36.3200	527000.00
36.3600	508800.00
36.4000	490200.00
36.4400	487500.00
36.4800	503600.00
